Date,SPXT Index,SPTRCOND Index,SPTRCONS Index,SPTRENRS Index,SPTRFINL Index,SPTRHLTH Index,SPTRINDU Index,SPTRINFT Index,SPTRMATR Index,SPTRTELS Index,SPTRUTIL Index
2/14/12,2324,419.59,499.96,813.24,286.33,555.55,446.77,507.2301,339.22,229.76,359.86
2/15/12,2312.28,417.53,498.86,811.55,284.67,554.29,440.98,504.1025,339.29,228.59,358.2
2/16/12,2338.1201,419.76,502.19,822.07,289.23,557.96,444.91,512.0222,344.98,230.09,362.27
2/17/12,2343.6699,423.28,502.34,824.5,291.09,555.88,447.12,511.6919,345.57,231.51,361.8
2/20/12,2343.6699,423.28,502.34,824.5,291.09,555.88,447.12,511.6919,345.57,231.51,361.8
2/21/12,2345.4099,421.99,500.16,831.32,290.76,552.25,448.46,513.8813,347.49,232.83,360.88
2/22/12,2337.6699,420.45,499.21,832.97,287.06,552.34,448.09,511.6122,346.55,231.71,361.53
2/23/12,2348.1101,422.6,501.45,837.06,289.82,552.65,449.45,513.9611,347.02,233.21,360.8
2/24/12,2352.3401,422.33,502.68,840.3,288.54,555.34,449.33,516.8171,346.99,233,362.52
2/27/12,2355.74,423.64,502.46,837.8,291.03,555.85,449.22,517.3918,347.34,233.2,361.87
2/28/12,2364.03,426.83,504.2,836.55,291.54,558.68,448.86,521.8685,348.04,233.96,360.58
2/29/12,2353.23,425.92,505.83,827.97,290.21,555.83,446.47,519.3347,342,233.7,360.63
3/1/12,2367.8701,429.09,504.89,835.55,293.85,558.39,447.83,522.6991,345.76,234.46,361.41
3/2/12,2360.28,428.6,505.1,826.23,292.59,557.4,445.26,521.6987,344.66,235.83,361.45
3/5/12,2351.28,428.3,507.46,823.63,291.36,556.47,442.34,516.6812,339.26,236.46,362.13
3/6/12,2315.21,422.02,503.24,810.2,284.19,548.68,432.35,511.0432,331.96,234.46,360.4
3/7/12,2331.8899,426.25,503.99,815.66,288.03,550.78,436.68,514.6319,333.16,235.75,360.69
3/8/12,2355.01,430.71,507.28,819.72,290.89,557.52,442.98,520.33,338.63,237.32,361.98
3/9/12,2363.5601,433.05,508.69,818.59,293.18,559.84,443.81,522.3574,338.79,238.47,363.7
3/12/12,2364.1001,431.99,511.44,816.21,292.3,559.48,444.21,523.2455,336.78,239.71,367.81
3/13/12,2407.79,438.7,515.02,826.63,303.78,567.78,453.38,533.9273,342.66,241.18,368.61
3/14/12,2404.98,438.39,513.76,818.4,303.86,567.67,452.67,537.3047,341.09,239.95,363.4
3/15/12,2419.3701,439.97,514.87,819.47,309.56,568.71,458.27,538.8107,343.67,240.95,363.14
3/16/12,2422.0901,438.4,514.23,828.95,310.46,568.32,457.84,538.8721,344.83,240.94,362.2
3/19/12,2431.73,440.45,514.82,833.84,312.33,568.45,458.28,543.0898,346.53,241.25,360.39
3/20/12,2424.46,441.2,514.9,821.94,313.47,565.89,453.22,542.3803,344.6,241.58,360.9
3/21/12,2420.02,441.76,515.59,813.38,312.12,565.22,453.15,541.9867,344.53,242.36,360.33
3/22/12,2402.71,440.78,516.44,796.48,307.93,563.69,448.16,540.4783,339.2,241.27,360.61
3/23/12,2410.1599,441.3,517.06,804.15,310.61,565,448.42,540.354,342.51,239.93,360.65
3/26/12,2443.6399,448.44,521.03,811.5,315.56,574.67,455.09,549.531,347.23,241.25,363.42
3/27/12,2437.01,447.51,520.64,803.89,312.47,576.3,454.04,550.1237,346.52,239.14,364.99
3/28/12,2425.55,443.7,519.96,794.02,313.71,574.87,449.48,548.8476,341.58,236.91,362.18
3/29/12,2421.7,443.68,519.83,794.36,310.37,576.17,450.06,547.5994,341.86,236.3,363.53
3/30/12,2430.6699,445.49,523.19,800.33,312.02,580.48,452.01,545.6475,343.28,236.52,365.52
4/2/12,2449.0801,446.88,527.35,807.73,314.48,582.74,454.65,551.7432,348.02,238.09,367.05
4/3/12,2439.8899,446.55,524.47,799.78,312.64,582.93,451.83,551.2478,345.14,237.85,367.24
4/4/12,2415.05,441.92,523.04,790.06,307.58,578.8,448.53,543.5796,340.35,237.92,366.67
4/5/12,2414.3999,445.03,522.77,785.89,306.94,579.06,446.49,546.0252,338.45,236.74,363.95
4/6/12,2414.3999,445.03,522.77,785.89,306.94,579.06,446.49,546.0252,338.45,236.74,363.95
4/9/12,2387.03,440.66,518.14,775.89,302.02,571.5,439.31,542.3605,333.29,234.76,361.98
4/10/12,2346.27,429.93,513.25,760.88,295.59,565.01,430.04,534.6758,326.33,230.88,357.17
4/11/12,2364.0901,435.72,515.45,761.04,300.27,566.99,434.92,537.0908,329.64,233.87,357.92
4/12/12,2396.6899,441.61,516.4,776.91,306.16,570.2,443.88,544.2191,338.83,236.08,359.26
4/13/12,2366.8401,440.39,515.93,764.66,298.49,564.72,438.47,535.2706,335.08,233.76,357.83
4/16/12,2365.6499,438.77,518.45,762.65,301.19,564.81,439.5,528.9895,336.22,234.11,361.35
4/17/12,2402.29,443.57,524.19,776.02,305.41,572.87,446.57,541.1491,341.33,236.46,363.68
4/18/12,2392.5701,444.24,523.65,774.49,302.86,571.42,444.95,536.8541,340.15,235.38,362.65
4/19/12,2378.48,440.43,522.05,772.33,301.52,572.44,440.42,530.0281,339.1,235.84,361.57
4/20/12,2381.3201,441.27,526.69,771.63,299.97,575.45,443.75,527.1791,339.35,237.4,365.31
4/23/12,2361.3501,436.53,519.09,770.79,297.67,570.97,439.23,523.2556,334.61,235.83,363.2
4/24/12,2370.04,435.03,519.16,776.48,301.06,573.1,444.61,520.1197,334.51,242.41,366.04
4/25/12,2402.71,442.41,522.4,783.26,303.9,579.11,445.76,536.6642,342.17,242.62,367.89
4/26/12,2418.8899,447.62,526.72,789.03,306.47,578.7,448.38,540.0962,341.51,246.62,370.25
4/27/12,2424.78,453.53,526.24,788.66,306.4,579.66,450.93,540.0604,342.74,247.76,371.54
4/30/12,2415.4199,451.38,524.77,792.61,304.63,579.22,447.14,535.4439,340.21,249.28,372.18
5/1/12,2429.1001,453.78,525.85,803.8,308.11,580.95,448.37,536.655,342.06,250.51,373.95
5/2/12,2423.29,456.24,527.44,790.91,305.36,580.34,448.73,537.3258,340.06,250.43,371.82
5/3/12,2405.1699,452.97,527.76,779.25,302.81,578.1,444.91,531.9517,336.31,250.55,370.31
5/4/12,2366.3899,444.01,523.5,762.37,297.87,570.65,438.83,520.0472,330.79,248.23,370.88
5/7/12,2367.26,443.94,524.09,760.73,299.91,571.75,438.15,518.4738,330.86,249.33,369.98
5/8/12,2357.45,438.44,523.35,757.93,297.85,572.59,436.72,516.2039,329.23,248.91,370.97
5/9/12,2342.3101,436.4,520.13,752.7,294.45,567.88,431.6,515.8078,326.61,247.65,370.7
5/10/12,2348.9299,438.17,523.93,756.99,296.1,572.3,432.33,511.9326,325.67,249.79,374.8
5/11/12,2341.23,437.56,522.55,751.61,292.57,571.67,431.39,511.3761,324.74,252.82,374.9
5/14/12,2315.45,431.32,520.7,740.1,286.5,569.35,426.24,506.5973,320.15,251.45,374.05
5/15/12,2302.5601,430.36,520.48,729.13,284.94,566.33,423.74,504.5694,315.26,250.53,371.95
5/16/12,2293.21,430.02,521.94,726.74,280.85,567.39,423.84,500.4876,311.61,249.48,372.27
5/17/12,2258.9299,418.23,518.54,722.26,274.94,561.85,415.3,491.9929,305.11,250.42,370.03
5/18/12,2242.25,415.73,515.52,717.24,272.11,557.26,413.46,486.0269,303.47,252.14,369.78
5/21/12,2278.24,422.43,517.65,732.49,274.77,562.53,422.6,499.7485,312.63,252.02,370.45
5/22/12,2279.3999,423.78,518.22,730.13,276.68,561.56,423.51,498.2406,310.73,251.74,372.69
5/23/12,2283.3601,426.31,516.88,732.97,277.77,558.13,426.23,499.1456,314.12,251.16,370.27
5/24/12,2286.8701,428.43,521.44,732.53,278.05,563.23,425.83,494.8635,316.71,252.62,372.29
5/25/12,2281.9199,427.93,521.24,730.18,277,562.51,423.31,494.0396,315.29,253.28,373.07
5/28/12,2281.9199,427.93,521.24,730.18,277,562.51,423.31,494.0396,315.29,253.28,373.07
5/29/12,2307.5701,433.83,524.51,739.86,280.91,564.54,428.69,501.0399,320.66,255.23,374.61
5/30/12,2275.1899,426.89,520.54,718.07,274.78,560.38,421.42,497.5153,315.2,253.84,371.88
5/31/12,2270.25,425.8,519.05,711.88,276.78,558.35,420.13,494.4523,313.69,255.75,374.29
6/1/12,2214.4099,412.58,510.4,696.84,266.52,548.45,408.51,480.9624,307.41,252.25,372.82
6/4/12,2214.7,414.61,511.76,696.63,263.96,550.34,404.29,483.196,307.79,254.11,374.16
6/5/12,2227.45,416.15,510.95,700.84,268.39,553.2,405.1,486.5016,310.25,253.6,375.55
6/6/12,2279.4199,425.74,518.11,723.23,276.44,561,416.46,499.0142,318.1,257.11,380.51
6/7/12,2279.28,425.23,519.4,724.54,275.81,561.15,418.92,496.9173,318.7,255.32,383.28
6/8/12,2297.8201,429.05,523.72,724.56,279.22,565.31,422.11,501.5839,321.17,259.25,384.68
6/11/12,2268.9399,422.37,521.49,716.12,273.9,560.37,416.99,492.9903,315.3,259.5,383.84
6/12/12,2295.3999,427.36,524.5,725.39,278.46,565.22,423.58,498.6017,321.01,262.11,384.65
6/13/12,2280.1299,420.9,523.9,717.54,277.19,565.01,419.4,494.9676,316.27,262.27,384.4
6/14/12,2304.8301,426.73,530.76,729.53,280.69,572.7,423.16,496.2325,318.59,267.15,387.53
6/15/12,2328.6599,430.84,532.24,742.59,284.6,576.22,426.84,503.242,322.71,267.33,389.21
6/18/12,2332.0701,433.8,533.11,736.36,282.98,578.88,427.66,506.1219,324.18,267.85,390.68
6/19/12,2355.01,437.84,532.66,746.8,287.84,584.49,432.93,511.1526,330.51,267.28,390.05
6/20/12,2351.1399,437.5,529.91,744.52,288.48,583.12,431.19,512.322,328.91,266.04,385.78
6/21/12,2299.1599,427.74,523.47,714.8,281.86,574.96,422.81,498.7868,318.11,264.23,381.75
6/22/12,2315.6499,429.82,525.05,717.87,284.41,580.95,424.53,504.8474,319.45,266.4,382.2
6/25/12,2278.98,423.2,522.11,704.35,278.52,573.95,416.9,493.6244,315.63,264.16,381.12
6/26/12,2289.8601,428.17,522.88,712.2,280.11,575.67,417.65,494.9619,316.02,264.89,382.13
6/27/12,2310.98,427.92,526.8,725.6,283.66,581.83,422.26,498.2749,319.26,265.84,386.3
6/28/12,2306.22,425.87,528.44,729.95,283.27,579.89,421.85,492.9143,319.57,267.32,387.3
6/29/12,2363.79,433.91,538.24,752.4,290.72,590.63,435.93,509.1848,328.9,269.95,389.46
7/2/12,2369.75,435.65,541.3,752.19,292.31,592.42,432.47,510.6253,327.5,273.87,392.25
7/3/12,2385.0601,435.12,543.75,768.5,293.85,592.21,436.46,515.1789,332.11,273.37,391.11
7/4/12,2385.0601,435.12,543.75,768.5,293.85,592.21,436.46,515.1789,332.11,273.37,391.11
7/5/12,2373.9099,436.08,542,757.96,289.5,588.93,435.81,516.0278,331.61,271.75,389.14
7/6/12,2352.3401,434.38,541.35,749.79,287.37,584.7,429.99,506.801,327.74,272.14,387.73
7/9/12,2348.52,432.07,540.94,745.52,286.85,588.4,429.71,505.4585,325.42,273.12,386.52
7/10/12,2329.46,429.64,541.7,735.21,284.74,584.83,423.06,499.5795,320.71,272.46,387.41
7/11/12,2329.71,427.35,541.16,745.41,287.08,584.49,420.12,496.5665,319.96,272.47,389.51
7/12/12,2318.0901,425.82,541.25,742.3,284.18,585.84,418.11,491.3059,318.17,270.43,389.67
7/13/12,2356.3999,432.67,547.27,755.32,292.08,592.63,426.05,498.4011,323.77,274.13,393.61
7/16/12,2350.9399,430.17,545.06,757.55,291.17,593.38,423.37,497.17,322.57,274.82,392.88
7/17/12,2368.3601,434.4,547.49,766.36,293.4,601.23,425.51,498.24,326.54,278.09,393.97
7/18/12,2384.54,436.52,547.61,772.71,291.72,602.44,432.74,507.86,328.38,279.31,395.51
7/19/12,2391.27,439.69,546.61,774.74,289.65,602.26,434.82,514.74,332.2,274.2,396.06
7/20/12,2367.26,434.06,543.29,775.23,285.22,593.84,429.7,507.88,329.75,273.11,396.83
7/23/12,2346.22,428.3,538.84,767.74,283.03,587.62,428.05,503.09,324.8,272.65,394
7/24/12,2325.02,425.18,536.78,757.02,282.11,581.03,423.01,498.44,319.89,267.87,390.61
7/25/12,2324.3301,423.65,537.07,758.07,283.08,583.2,424.27,494.48,319.72,270.11,390.14
7/26/12,2362.8501,430.97,545.94,778.32,287.58,589.29,431.25,501.58,321.63,278.2,396.69
7/27/12,2408.0701,439.32,552.45,790.49,293.34,603.76,440.54,512.6,327.02,283.61,401
7/30/12,2406.99,437.8,555.39,792.5,292.33,600.69,439.31,512.73,327,285.45,402.79
7/31/12,2396.6201,432.6,553.37,783.74,291.23,596.88,437.76,514.24,324.96,287.63,399.36
8/1/12,2389.73,430.36,550.44,787.53,289.95,596.94,435.19,512.38,324.88,287.15,396.63
8/2/12,2372.3101,431.28,546.13,774.56,287.39,591.26,432.74,509.92,320.92,285.32,394.13
8/3/12,2417.77,439.83,554.95,792.83,294.77,598.63,441.95,520.66,326.93,285.28,398.84
8/6/12,2423.46,441.41,554.29,793.97,295.23,598.28,442.08,524.41,330.44,286.04,397.58
8/7/12,2435.8799,445.49,551.83,804.48,296.83,597.47,446.16,528.86,333.96,284.94,393.94
8/8/12,2438.1599,443.51,555.27,805.98,296.74,599.38,445.72,529.35,334.62,284.96,394.21
8/9/12,2440.23,443.04,552.97,810.4,296.54,598.95,445.9,531.38,336.3,284.89,394.42
8/10/12,2445.6399,443.16,552.84,813.02,296.74,601.65,447.97,532.4,336.27,287.02,395.81
8/13/12,2443.05,443.1,552.44,808.99,296.77,599.72,446.98,533.94,334.21,286.35,394.67
8/14/12,2443.1599,443.83,554.74,808.36,296.6,601.56,446.33,532.85,332.49,285.82,394.66
8/15/12,2446.8201,445.48,555.25,807.02,297.61,603.21,447.26,533.41,333.46,285.79,392.99
8/16/12,2464.3799,449.14,556.27,814.83,299.61,601.35,451.65,541.65,338.15,285.37,391.6
8/17/12,2469,451.21,556.88,813.08,300.47,598.09,453.87,545.23,337.73,285.11,391.03
8/20/12,2468.99,449.05,556.64,811.06,301.31,599.58,452.97,546.9,337.4,282.82,391.41
8/21/12,2460.4099,448.31,553.34,808.11,302.04,597.64,451.5,543.43,337.34,279.93,388.76
8/22/12,2461.1201,449.52,551.6,810.38,301.59,597.7,449.67,544.84,340.62,278.8,387.97
8/23/12,2441.29,446.66,547.24,802.4,298.64,596.92,446.09,539.61,334.94,277.82,383.9
8/24/12,2457.3999,450.2,552.12,807.66,300.5,602.51,448.38,542.02,334.45,281.87,385.75
8/27/12,2456.22,449.57,552.56,806.7,300.28,602.49,447.14,543.14,332.32,280.47,386.44
8/28/12,2454.3899,450.36,553.25,808.1,299.85,601.57,445.62,542.39,331.5,279.49,385.65
8/29/12,2457.05,452.71,552.06,803.64,300.5,603.63,445.78,543.33,332.74,281.44,384.92
8/30/12,2438.2,450.42,549.68,794.99,298.88,601.47,441.62,536.22,329.42,280.15,383.28
8/31/12,2450.6001,451.8,550.51,801.77,300.59,603.09,443.98,540.45,332.94,280.4,382.91
9/3/12,2450.6001,451.8,550.51,801.77,300.59,603.09,443.98,540.45,332.94,280.4,382.91
9/4/12,2447.8,450.99,552.83,796.19,300.92,604.68,439.87,540.3,328.18,282.72,384.03
9/5/12,2445.8101,451.74,551.63,793.83,300.89,604.83,438.31,539.69,329.71,283.77,382.56
9/6/12,2496.1201,462.02,558.67,810.08,308.24,614.84,448.54,552.65,338.25,287.04,387.16
9/7/12,2506.3701,464.61,554.28,823.28,311.56,614.64,452.41,552.03,344.93,285.53,385.85
9/10/12,2491.1101,463.56,553.05,819.61,308.78,612.31,449.41,544.68,344.15,286.8,385.33
9/11/12,2498.95,463.61,551.86,827.08,311.35,612.38,451.85,545.76,345.39,288.18,384.15
9/12/12,2504.8401,465.31,548.6,830.4,312.84,612.63,454.05,548.21,344.86,290.28,382.12
9/13/12,2546.03,471.95,558.21,845.78,320.91,619.51,458.78,556.19,353.7,293.75,387.72
9/14/12,2556.1299,473.98,554.61,856.84,323.57,617.14,461.81,560.96,358.03,287.87,384.79
9/17/12,2548.26,471.88,555.9,850.14,320.15,620.31,459.62,561.17,352.77,289.39,382.57
9/18/12,2545.05,469.7,558.54,844.02,318.72,622.16,459.78,561.12,351.79,290.27,380.98
9/19/12,2548.1101,474.4,560.19,836.13,318.5,623.01,461.09,561.12,353.8,292.31,381.81
9/20/12,2547.1101,474.03,563.35,839.74,316.7,625.57,457.52,559.87,353.27,293.35,383.21
9/21/12,2546.9199,473.76,561.57,841.31,315.79,628.46,456.71,560.26,351.92,294.77,383.44
9/24/12,2541.23,472.08,562.61,836.93,315.78,629.45,455.84,555.55,350.33,295.45,387.26
9/25/12,2514.8301,466.66,558.83,829.46,310.95,629.16,450.39,547.03,344.99,293.88,386.06
9/26/12,2500.9199,463.57,558.66,822.11,308.85,625.9,448.44,542.57,343.47,293.52,387.12
9/27/12,2525.23,468.3,560.61,832.83,312.1,629.74,452.96,551.12,347.71,293.88,385.58
9/28/12,2513.9299,466.24,558.88,828.72,310.92,627,451.69,547.11,345.67,291.69,387.4
10/1/12,2520.71,466.36,562.68,833.2,312.38,630.73,453.67,546.07,346.75,290.94,385.78
10/2/12,2523.0801,465.22,562.85,833.56,313.16,633.81,453.4,546.7,344.85,291.31,387.43
10/3/12,2532.79,468.99,564.7,824.28,315.83,638.51,455.32,549.2,343.37,294.39,389.58
10/4/12,2550.98,473.05,567.2,832.56,320.49,642.67,457.7,549.85,347.66,296.79,391.93
10/5/12,2551.03,474.64,569.31,831.32,320.6,643.61,459.24,546.17,349.24,297.58,391.18
10/8/12,2542.21,473.32,567.52,832.48,320.2,642.78,457.99,540.36,348.81,295.43,391.59
10/9/12,2517.1399,466.06,562.45,832.55,317.73,635.02,452.65,533.16,345.16,291.67,391.27
10/10/12,2501.75,462.96,560.12,817.66,317.96,630.3,448.89,531.18,341.71,290.55,390.24
10/11/12,2502.6599,460.79,558.33,823.1,319.61,630.98,450.23,529.64,343.01,287.79,390.58
10/12/12,2495.28,460.83,559.46,818.83,315.25,630.28,450.61,530.45,341.39,284.11,388.3
10/15/12,2515.4399,465.69,562.57,823.08,319.04,639.08,453.46,534.03,344.3,282.35,390.38
10/16/12,2541.28,469.62,564.21,835.74,321.14,645.77,458.12,542.45,352.47,282.33,391.54
10/17/12,2552.05,472.45,566.09,845.62,325.03,645.62,461.08,538.1,355.48,285.1,396.44
10/18/12,2545.95,472.53,563.55,845.91,325.57,645.57,462.04,529.89,355.7,288.66,398.12
10/19/12,2503.8,464.55,556.64,833.22,321.4,634.95,453.92,517.58,348.58,283.69,395.43
10/22/12,2504.96,462.69,556.91,829.64,321.32,635.01,452.56,522.5,349.84,282.41,393.91
10/23/12,2468.78,458.93,549.52,810.04,316.07,626.13,447.47,515.93,339.28,279.56,390.34
10/24/12,2461.1799,457.02,549.41,804.96,316.08,626.92,444.93,512.79,339.14,279.02,387.81
10/25/12,2468.6001,456.11,552.69,812.41,316.87,632.1,447.19,512.01,338.2,278.09,389.46
10/26/12,2466.8,457.46,550.99,813.18,314.99,629.64,447.25,512.84,338.82,279.5,389.49
10/29/12,2466.8,457.46,550.99,813.18,314.99,629.64,447.25,512.84,338.82,279.5,389.49
10/30/12,2466.8,457.46,550.99,813.18,314.99,629.64,447.25,512.84,338.82,279.5,389.49
10/31/12,2467.51,459.02,552.37,812.61,316.94,625.08,449.2,510.23,338.34,279.09,392.95
11/1/12,2494.6699,464.81,552.22,817.51,321.15,630.27,457.24,519.47,344.96,282.47,388.83
11/2/12,2471.3,463.94,548.91,803.56,318.96,626.45,453.58,511.74,338.16,280.54,386.1
11/5/12,2476.9399,465.35,548.18,809.38,318.49,627.4,455.7,515.13,340.67,279.57,379.89
11/6/12,2496.46,468.07,551.78,822.05,322.35,628.55,460.72,518.39,344.27,279.64,379.95
11/7/12,2439.48,462.31,545.38,798.54,311.35,617.26,450.12,504.46,338.97,272.14,371.9
11/8/12,2409.72,454.9,539.59,785.38,308.72,610.12,445.25,497.23,334.26,269.27,371.38
11/9/12,2413.9199,453.11,540.1,785.53,309.45,612.31,446.53,500.15,333.74,270.43,369.03
11/12/12,2414.24,453.18,539.57,786.62,309.59,615.01,447.92,498.4,333.47,271.7,365.78
11/13/12,2405.3799,454.31,538.87,782.15,307.51,612.69,446.01,494.88,332.68,271.8,367.43
11/14/12,2372.9399,447.47,533.61,773.22,302.04,605.54,435.34,490.11,327.08,269.81,364.75
11/15/12,2369.3201,447.12,532.95,774.02,302.9,604.07,435.34,487.98,325.81,266.91,362.25
11/16/12,2381.02,450.23,536.22,776.83,304.88,608.4,436.68,489.54,326.72,265.31,366.22
11/19/12,2428.47,459.95,545.08,794.32,310.6,614.76,445.19,503.37,336.08,271.48,366.16
11/20/12,2430.29,462.36,547.02,791.18,312.22,618.06,445.47,500.3,336.35,270.8,365.33
11/21/12,2435.97,463.96,548.11,795.54,312.39,618.31,446.16,502.28,336.63,272.32,363.87
11/22/12,2435.97,463.96,548.11,795.54,312.39,618.31,446.16,502.28,336.63,272.32,363.87
11/23/12,2468.0601,470.02,556.14,806.07,316.24,625.5,452.06,510.49,341.45,276.3,362.92
11/26/12,2463.1201,467.95,552.24,799.47,314.84,622.56,452.45,513.78,341.35,273.6,367.61
11/27/12,2450.48,466.04,551.46,791.89,311.9,618.94,451.13,511.71,340.06,271.61,368.48
11/28/12,2470.47,472.15,556.95,800.5,313.44,623.87,455.43,514.93,341.52,273.05,370.34
11/29/12,2481.4199,473.55,559.33,801.46,314.91,627.83,457.82,517.1,343.59,275.4,372.45
11/30/12,2481.8201,473.72,561.21,801.2,314.39,628.72,456.76,515.92,344.09,276.65,376.15
12/3/12,2470.0701,471.25,559.28,796.31,313.24,627.25,452,514.97,337.78,276.79,373.79
12/4/12,2465.8999,469.47,557.86,793.31,312.31,628.45,453.09,514.39,338.12,274.81,371.83
12/5/12,2470.5901,468.02,558.96,799,316.34,630.85,457.88,507.92,334.16,275.5,377.82
12/6/12,2479.3999,471.27,560.04,801.73,317.33,630.82,458.4,512.14,335,275.28,377.39
12/7/12,2486.8401,472.66,563.64,806.97,319.8,632.68,460.97,508.87,337.77,275.69,377.57
12/10/12,2487.78,470.05,563.02,806.19,318.89,635.11,462.88,510.62,340.03,274.66,377.76
12/11/12,2504.0801,471.32,563.56,810.62,320.4,641.74,463.92,517.81,342.55,277.4,378.48
12/12/12,2505.76,471.99,562.11,813.88,322.1,640.77,465.1,515.81,341.81,280.28,378.04
12/13/12,2490.5601,469.08,561.01,806.69,320.21,635.45,463.07,512.08,340.37,278.95,376.41
12/14/12,2480.3601,467.12,560.27,803.05,319.31,633.14,462.6,506.73,343.43,277.09,375.08
12/17/12,2509.8401,475.74,561.29,810.15,326.03,637.77,466.79,513.77,346.75,278.02,380.74
12/18/12,2538.72,481.06,561.43,823.79,330.77,642.96,472.36,522.42,351.01,278.26,383.68
12/19/12,2519.54,477.46,555.61,817.24,328.55,635.98,468.95,520.27,349.15,274.97,380.44
12/20/12,2533.9099,478.82,558.91,823.18,333.14,636.85,471.51,521.11,352.74,277.17,382
12/21/12,2510.3201,473.99,553.65,813.63,329.32,631.73,468.56,516.54,349.87,274.1,379.98
12/24/12,2504.51,474.89,552.28,807.76,328.97,629.77,467.22,514.59,351.52,274.32,378.79
12/25/12,2504.51,474.89,552.28,807.76,328.97,629.77,467.22,514.59,351.52,274.32,378.79
12/26/12,2492.54,470.22,547.73,804.75,328.49,627.11,465.69,511.33,353.7,274.23,375.45
12/27/12,2489.97,470.73,548.45,803.65,327.45,626.48,465.16,510.83,352.35,273.94,374.87
12/28/12,2462.71,466.71,543.09,789.44,324.81,619.92,459.81,504.94,347.95,271.04,371.16
12/31/12,2504.4399,476.06,549.1,805.96,329.32,627.46,468.41,515.83,354.96,274.13,376.34
1/1/13,2504.4399,476.06,549.1,805.96,329.32,627.46,468.41,515.83,354.96,274.13,376.34
1/2/13,2568.55,486.41,563.62,824.76,339.05,639.33,479.47,532.07,363.46,282.85,383.17
1/3/13,2563.1899,487.41,561.9,823.95,338.48,640.08,479.3,528.17,360.99,282.13,383.17
1/4/13,2575.6599,489.08,563.73,832.58,342.74,642.99,482.72,525.22,365.22,283.88,385.24
1/7/13,2567.6299,487.74,560,825.77,341.62,645.21,480.87,524.06,364.49,285.49,380.84
1/8/13,2560.1699,486.51,558.75,824.45,340.74,645.21,477.08,522.74,365.14,280.63,380.12
1/9/13,2567.02,487.4,560.01,822.79,340.07,652.18,481.52,523.95,367.46,279.93,379.27
1/10/13,2586.52,490.07,563.65,830.59,344.76,657.07,484.39,526.75,368.94,282.18,381.05
1/11/13,2586.6899,490.79,565.53,832.46,343.62,655.98,482.59,528.25,368.49,281.1,381.31
1/14/13,2584.27,491.86,567.48,832.37,342.74,657.42,484.13,524.36,368.81,278.12,380.76
1/15/13,2587.2,495.24,569.26,835.56,344.09,656.37,485.69,521.56,368.98,275.51,381.92
1/16/13,2588.02,494.2,568.96,838.14,344.51,655.47,483.74,525.41,366.82,272.32,380.03
1/17/13,2602.6399,499.51,572.54,843.97,344.15,660.87,488.44,527.14,369.49,273.62,381.51
1/18/13,2611.54,500.45,574.74,851.59,344.66,663.31,493.33,525.39,371.54,275.74,384.78
1/21/13,2611.54,500.45,574.74,851.59,344.66,663.31,493.33,525.39,371.54,275.74,384.78
1/22/13,2623.22,501.54,574.75,859.02,347.76,665.19,495.17,526.24,374.89,277.65,387.93
1/23/13,2627.23,501.96,574.57,855.86,347.66,664.15,495.4,532.72,373.25,278.09,386.75
1/24/13,2627.3301,505.58,576.07,859.52,349.35,668.64,497.8,521.96,374.14,277.27,388.61
1/25/13,2641.6399,510.76,578.99,867,351,673.7,499.9,522.57,375.55,278.26,390.75
1/28/13,2636.8301,508.56,579.51,864.16,349.43,671.12,499.9,523.95,371.84,278.85,390.07
1/29/13,2650.4299,506.69,582.93,877.84,350.92,678.58,501.33,523.88,374,282.8,393.12
1/30/13,2640.77,505.8,582,871.98,349.57,676.72,497.06,522.71,371.93,281.73,393.34
1/31/13,2634.1599,503.17,581.17,867.4,349,674.37,494.86,522.84,368.68,282.97,394.68
2/1/13,2660.7,506.15,585.7,875.43,353.9,679.96,500.31,528.83,373.12,288.31,395.46
2/4/13,2630.05,500.04,580.44,867.13,349.35,672.17,495.43,520.34,369.38,286.87,392.88
2/5/13,2657.76,505.53,587.02,873.47,353.33,680.18,500.07,527.97,371.44,287.44,393.84
2/6/13,2659.55,506.48,587.91,873.71,353.94,679.8,500.21,527.37,372.06,288.25,394.96
2/7/13,2655.8401,505.08,591.02,870.66,352.58,677.38,499.81,527.78,369.86,287.14,395.61
2/8/13,2670.8501,509.05,590.73,877.83,353.85,682.07,501.5,533.25,372.14,287.22,395.56
2/11/13,2669.3701,507.52,590.15,873.01,355.14,680.89,501.34,533.82,371.34,286.97,396.48
2/12/13,2673.77,509.48,589.3,875.74,357.88,679.88,503.53,531.31,371.94,288.78,398.26
2/13/13,2676.6001,510.56,589.83,878.74,357.1,679.68,506.76,531.43,373.32,287.92,398.03
2/14/13,2678.77,510.62,590.68,883.86,358.21,680.95,507.35,531.92,371.84,282.07,394.82
2/15/13,2676.21,511.3,592.06,874.93,357.07,682.47,507.65,531.32,371.54,283.02,395.91
2/18/13,2676.21,511.3,592.06,874.93,357.07,682.47,507.65,531.32,371.54,283.02,395.91
2/19/13,2696.26,513.56,598.22,885.14,360.14,686.93,512.2,534.6,369.96,284.82,399.52
2/20/13,2662.9399,505.64,597.36,869.07,354.99,682.36,505.34,526.4,359.56,284.24,398.63
2/21/13,2646.75,501.3,599.03,863.24,351.88,679.42,501.96,521.69,356.36,284.75,396.82
